76.95493,84.14812
76.00345,83.94624
75.88382,83.92085
71.25804,84.46895
-24.62041,-18.14796
12.05939,21.10973
34.57825,45.21126
2.240242,10.60049
11.20554,20.19588
13.27065,22.40613
-8.554077,-0.9524536
-15.48158,-8.366852
6.648041,15.3181
-17.8426,-10.89377
34.29718,44.91046
0.001579285,8.204514
-6.342758,1.414291
-16.49066,-9.446823
-9.137253,-1.576614
-35.82573,-30.14079
2.5755,10.95932
-10.10686,-2.614349
11.93491,20.97653
-27.41492,-21.13885
-33.67226,-27.83598
21.85332,31.59201
-21.41843,-14.72092
2.855728,11.25926
-34.3419,-29.70983
-42.63878,-38.91453
-49.32774,-46.33533
-21.62951,-15.60654
-49.29857,-46.30299
-39.37581,-35.29456
-76.95493,-76.98535
-62.97117,-61.47157
-47.99715,-77.35319
-22.78568,-77.30778
1.660027,-75.17728
31.94598,-65.62974
48.93385,-22.74338
18.37971,17.67761
-29.61431,4.240875
-60.79934,-36.18062
-75.46535,-83.39265
-4.217102,-79.55388
45.84224,-20.33258
-12.67218,12.26422
-53.84562,-32.12802
-65.67719,-84.46893
11.92827,-72.62997
39.73997,-0.428299
-36.27406,-9.14534
-68.61021,-55.26646
