-62.59255,1.198853
-48.23815,-14.00935
-54.36469,-7.518417
-37.83892,-25.02712
-32.96397,-30.19202
-38.3778,-24.45618
-51.04276,-11.03793
-53.59355,-8.335434
-37.83443,-25.03186
-43.28656,-19.25546
-53.79066,-8.126617
-38.85793,-23.94748
-48.55843,-13.67004
-31.46053,-30.17003
-41.72692,-20.46442
-41.80618,-20.38948
-30.89035,-24.27792
-31.13177,-17.01414
-30.85587,-8.049484
-30.76989,-6.64798
-30.57145,-1.542908
-30.49269,0.3976593
-29.88519,26.13593
-30.06593,17.56816
-30.04683,18.47362
-30.19888,11.2668
-50.05029,-8.104111
-50.86919,-9.12944
-37.04382,8.181213
-66.44778,-28.63532
-71.66309,-35.16537
-57.06786,-16.89075
-69.48271,-32.43532
-72.26637,-35.92074
-44.98509,-1.762024
-75.69837,-40.21792
-45.34698,-2.215134
-40.11137,4.340347
-80.7231,-46.50935
-62.73013,-23.98047
-64.2801,-25.92117
-71.60757,-34.6808
-96.31122,-63.03876
-92.76642,-58.99043
-95.19018,-61.80187
-47.92721,-47.85007
-47.07764,-33.3236
-46.25217,-27.62922
-34.78963,-12.0592
-28.98833,41.91547
-14.90531,63.03874
-7.088074,34.20038
15.78682,-14.03678
25.64285,-14.33859
60.46532,14.6273
90.65085,19.74303
43.49065,-2.396225
2.205475,-2.861221
-23.72964,-25.89286
-35.4055,17.44781
-16.79439,59.16513
23.30276,-3.138046
96.31122,13.59828
