47.893,117.9973
47.9936,118.2676
47.11221,116.5668
49.76803,106.8936
53.57072,81.36533
52.46223,88.80691
54.09684,77.83343
52.7534,86.85224
52.0928,91.2869
56.05235,64.70568
53.21856,83.72944
54.52702,74.94552
50.09437,104.7028
51.85355,92.8931
52.86642,86.09356
53.24477,83.55344
53.46642,82.06554
56.89115,59.07471
53.36649,82.73644
49.7414,107.0723
52.71355,87.1197
56.9033,58.9932
55.05033,71.43244
50.88902,99.3682
54.82261,72.96116
53.55859,81.44686
51.49004,95.33332
55.45182,68.73719
52.5772,88.035
53.13851,84.26681
51.60572,94.55679
55.45025,68.74784
52.24853,90.24148
54.39376,75.84016
53.561,81.4307
52.23145,90.35607
54.0724,77.99755
52.11572,92.77222
53.19334,84.19691
38.35803,85.95211
-56.90329,-6.526207
14.44083,62.73362
-32.98607,16.69228
-9.476395,39.51513
-9.833748,39.07363
-47.26455,-7.17099
-30.80542,13.16376
-34.69548,7.13781
-42.62519,-5.145836
-47.46368,-23.22231
-32.70215,-36.42331
-5.845497,-42.26453
-0.7299423,-43.57775
26.65376,-49.66537
46.47663,-52.71731
55.42234,-62.74348
53.67974,-65.07542
37.27074,-87.03394
33.73051,-91.78046
29.10725,-97.97906
13.49391,-118.2676
4.03772,-97.38138
1.299019,-77.79004
0.00806427,-52.65348
-5.455772,-14.53233
-4.72126,-19.65704
-8.847755,8.195503
-11.15174,24.81507
