56.30402,106.8515
55.8026,106.4149
54.88502,105.616
57.99239,77.44153
67.34856,-17.03966
63.49012,21.92395
61.85084,38.47792
61.52143,41.80423
66.68978,-10.38702
66.18938,-5.333832
62.68064,30.09842
64.66961,10.01309
65.03017,6.371964
59.89303,58.24841
63.83982,18.39259
63.87099,18.07779
60.59812,51.12819
62.7118,29.7836
61.99317,37.04051
62.08671,36.09605
63.77998,18.99687
68.17799,-26.92166
67.18559,-16.53018
69.98713,-45.86546
66.0673,-4.820389
69.40012,-39.71882
69.49995,-40.7642
68.93501,-34.84852
71.66662,-64.88906
71.36919,-68.26289
48.33347,-30.89065
17.65565,-47.27625
11.43026,-83.79284
-0.5811539,-105.2635
-31.02927,-106.8515
-45.22808,-100.8711
-62.94889,-80.76773
-71.66662,-48.13851
-35.91953,-28.22567
4.296616,-30.01183
31.36248,-19.8699
17.14573,2.999817
20.47244,4.909653
43.68566,-23.05207
55.66715,-38.37037
67.9649,-54.69109
56.21363,-43.88396
13.47923,-60.37764
-14.29731,-100.8181
-58.31651,-80.31581
-67.3198,-32.67587
-20.31539,-27.07986
27.73368,-12.57556
