60.38798,101.7945
-29.79308,-44.06613
-20.12054,-30.01113
22.23064,31.52855
4.314583,5.495071
34.13287,48.82343
40.05004,57.42159
-6.466057,-10.17007
-40.44223,-59.54021
8.185707,11.12012
32.7754,46.85094
-1.623444,-3.133392
32.60844,46.60832
41.82706,60.00372
1.099403,0.8231354
-3.531815,-5.906372
32.48299,46.42606
-13.866,-20.92281
-25.30011,-37.53747
14.24209,19.92053
-1.991142,-3.667648
3.638588,4.512802
-52.66441,-77.12016
-35.91585,-52.83619
-11.45538,-17.37315
-27.608,-40.79138
-46.38953,-70.30148
41.63802,-54.04546
-14.79252,-23.62791
-70.50674,-29.27583
-59.90345,-70.47481
-30.94221,-62.86134
32.11768,-69.37768
10.75488,-50.71906
3.806168,-47.87154
-46.46987,-28.73415
-18.66464,-73.64881
-14.37167,-47.71159
-66.3287,-90.58376
-50.67494,-32.51279
-30.49046,-72.66991
-35.51498,-77.30795
-4.805405,-7.167099
-36.35806,-41.51974
-70.16011,-38.19707
-23.61791,-100.4
-33.28321,-39.50461
-14.29822,-82.69216
34.37559,-76.30563
-35.13989,-32.11604
-21.59785,25.97929
-35.52472,14.97289
8.348289,49.64569
58.59374,62.9538
-37.04845,-1.444641
-69.23973,-47.33668
-63.82405,-41.34609
70.50674,21.56464
8.971596,-71.92136
3.193832,-41.34647
67.58681,39.83012
-19.70007,-101.7945
-35.94359,-36.2819
