8.364197,47.1014
33.60069,48.64162
50.96576,44.07415
60.51706,41.25916
63.02708,40.47303
80.56796,33.81001
84.51532,31.88366
89.83569,28.75344
96.83458,23.31596
104.5806,15.62463
105.2883,-7.548988
87.43871,-22.49689
77.44844,-23.87465
65.05423,-23.31235
48.4892,-27.92416
42.10602,-41.19919
31.98695,-64.19328
23.25615,-62.58941
13.56766,-55.96319
8.974686,-44.69533
6.635223,-33.38421
6.584923,-12.32213
6.558739,-13.76846
6.823471,0.8521271
6.656105,-2.755119
5.560211,14.84197
4.913177,31.1215
5.034805,28.37247
4.456207,39.76458
21.2983,54.15595
52.78682,44.95176
87.4305,20.08579
99.93047,-8.577835
85.53818,-29.03014
57.40594,-16.5484
45.83965,-52.88448
10.95461,-49.60129
5.840553,-38.89998
0.8224716,-14.08214
2.127197,24.78996
-10.2457,47.23658
-57.46445,56.49369
-53.68153,55.75205
-55.86286,56.1797
-25.17768,50.16396
-73.035,59.54626
-73.75676,58.77287
-62.70535,57.04638
-98.35912,62.61633
-105.2883,63.69881
-100.0806,64.19329
-35.36401,55.98005
-48.5216,57.64989
-10.03258,53.52505
11.27541,45.41068
56.09515,28.3427
58.85887,25.43316
66.30383,17.59537
56.3575,-22.34254
37.01527,-59.78289
6.318199,-30.49266
2.313614,1.93232
0.6097488,39.56748
