-0.5367279,47.24156
31.08243,53.2543
47.39304,51.84348
58.6412,50.31885
79.09879,46.17224
89.21579,41.93565
96.31296,36.87148
103.7855,31.43776
97.73682,0.918869
81.71967,-9.187744
62.802,-10.8844
49.11345,-33.29492
38.30017,-58.43837
26.40405,-55.52985
16.4808,-40.9829
11.66702,-28.0642
7.540909,-3.922539
7.326988,-2.677559
5.124176,6.077026
1.756317,18.80415
-1.254227,32.30011
-3.750336,42.13557
16.46069,58.43837
65.50833,44.33243
99.74678,16.24375
86.60562,-14.00732
60.55647,-20.66946
30.86394,-52.78378
14.01251,-39.25839
2.098732,-8.757446
-2.339035,38.67802
-64.98816,44.13721
-46.86154,44.04065
-43.00666,44.02011
-70.76868,44.168
-49.63744,44.05544
-82.47292,44.23033
-109.5209,42.46709
-70.8571,43.75488
-97.15517,42.87897
-107.852,42.52267
-57.24906,47.02814
-65.21407,46.53343
-51.97645,47.35561
5.089508,52.14261
50.82863,40.95192
30.56102,43.12787
69.3168,23.77489
60.66559,29.98811
58.94925,-24.57106
24.20044,-50.7994
10.04114,-23.3492
0.7676315,6.668915
-7.80175,43.37297
56.24533,51.09288
109.5209,28.76834
72.74567,-19.51423
47.58675,-43.54142
32.42928,-26.31034
16.74099,-7.06942
-4.377205,33.24593
