-2.887543,68.84373
-8.757164,69.03238
-17.21213,67.57295
-24.11169,65.89264
-32.9183,63.83394
-40.56112,60.72932
-50.35316,55.41054
-62.31579,43.31013
-65.39096,39.08257
-70.51643,29.78842
-72.1541,22.84425
-72.36478,20.60286
-72.51375,15.47005
-74.37893,2.347672
-72.94742,-7.477509
-67.65747,-20.94559
-64.37966,-24.73477
-58.66143,-31.05472
-52.96326,-37.23158
-44.03343,-45.26394
-43.84787,-45.42565
-33.52505,-54.06718
-29.61176,-56.59704
-27.72646,-57.51193
-17.53362,-63.22876
-13.71837,-65.43888
-7.667587,-67.95021
-1.922165,-68.28764
8.882019,-69.03236
20.24463,-67.44817
25.19917,-65.58323
34.5546,-60.86993
38.12286,-58.81197
43.20976,-55.05551
45.71574,-52.89331
52.60606,-46.56545
60.94066,-38.87677
69.11378,-30.62314
72.30301,-26.88957
77.26694,-18.83592
66.8604,-6.507599
6.29689,54.62424
53.09142,7.390594
20.06587,40.72606
39.32243,21.28879
33.83484,26.82787
25.43433,35.06726
4.755386,55.34955
11.46729,48.7664
3.29187,54.80266
0.828186,56.6217
-14.65452,62.3298
-24.68459,60.80954
-32.04317,59.6942
-45.41293,53.72826
-58.3675,45.20558
-68.80352,35.73524
-75.44061,24.01697
-77.26694,8.982697
-72.9557,-6.653152
-67.6497,-17.23639
-66.7668,-18.3764
-56.03337,-32.23549
-54.78767,-33.84395
-53.54197,-35.45241
-51.05058,-38.66933
-45.36545,-44.49183
-45.08906,-44.7749
-31.69784,-58.48973
-14.03575,-65.85433
0.8341141,-68.9314
16.33368,-67.57296
33.81364,-59.42336
46.07014,-50.05309
54.46098,-41.60138
66.68347,-26.72081
