63.20049,97.27211
64.66702,95.29927
27.14687,24.22896
55.05199,68.55701
37.44787,40.59236
25.09048,20.9623
58.5418,74.10068
13.48209,2.522064
-22.74654,-55.02817
7.430489,-7.09108
29.56431,28.06915
-20.17089,-50.93665
2.474525,-14.96379
-8.137383,-31.82108
-29.16734,-65.22778
7.243156,-7.388657
37.14126,40.10533
-1.429817,-21.16592
-12.95021,-39.46639
2.987183,-14.1494
16.22952,6.886459
6.546837,-8.494781
-12.46938,-38.62035
-7.368851,-30.5369
-31.70402,-69.10384
-21.39597,-52.7674
-20.26848,-50.98052
-41.44123,-87.84194
3.597717,-86.6914
64.48374,-64.66077
5.029633,-36.77236
-11.23692,-29.16441
-63.22469,-34.69759
-45.04248,-96.70329
-33.7167,-84.50592
-18.5235,-68.54733
4.303696,-72.84428
31.34884,-70.58118
17.59334,-56.63576
30.9343,-59.15137
-9.235931,-46.20288
-64.66702,-31.91383
-7.86879,-69.66847
-5.600296,-65.72803
-15.36689,-10.18982
-38.84824,-97.27213
-2.509056,-81.55136
-33.12008,-39.30656
-41.64111,-58.67944
-10.67812,-53.63515
-14.05614,-17.74147
-53.6598,-89.59069
-43.64029,-66.87348
7.44297,-61.95139
-37.92193,-78.65557
21.24482,-87.5276
63.75051,-76.93034
-41.92211,-34.7477
56.7004,80.28827
60.59925,23.10454
33.87881,-92.21785
-9.340691,-8.296814
